,Id,LotFrontage,LotArea,LotShape,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,MoSold,YrSold,SalePrice,Age_Category,MSZoning_FV,MSZoning_RL,MSZoning_RM,BldgType_1Fam,HouseStyle_2Story,Exterior1st_BrkFace,Exterior1st_Wd Sdng,Exterior2nd_Wd Sdng,MasVnrType_None,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,GarageType_Modified_Attchd,GarageType_Modified_Detchd,bathrooms_final,Garage_final,total_house_area,qual*total_house_area,semi_built_area,BsmtUnitsGrade,BsmtGrade,elec_inf,rooms_to_size,land_score
308,312,50.0,8000.0,4.0,145847.08,6,6.0,1948.0,2002,0.0,3.0,0.0,4,680.0,292.0,972.0,5,1,972.0,0,972.0,1,0,3.0,3,5,1.0,4,1948.0,1,1.0,240.0,1,0,0,5,2009,132000,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,240.0,1944.0,11664.0,0.0,2720,8748,10,324.0,10.596634733096073
309,313,65.0,7800.0,4.0,128225.3,5,7.0,1939.0,1950,0.0,4.0,1.0,2,507.0,286.0,793.0,3,1,793.0,325,1118.0,1,0,4.0,3,5,1.0,4,1939.0,1,2.0,410.0,1,0,0,5,2006,119900,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,820.0,1911.0,9555.0,271.0,1014,12688,8,279.5,10.571316925111784
310,314,110.0,17352.5,1.5,242247.45,7,5.0,1965.0,1965,0.0,4.0,2.5,4,1236.0,80.0,1992.375,3,1,2036.0,0,2036.0,2,0,4.0,3,8,2.0,4,1965.0,2,2.0,513.0,1,0,0,6,2009,375000,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.25,2052.0,4172.0,29204.0,0.0,6584,34176,8,509.0,11.844600154469802
311,315,60.0,9600.0,4.0,128225.3,7,7.0,1925.0,1990,0.0,3.0,0.0,1,16.0,712.0,728.0,5,1,832.0,809,1641.0,1,1,4.0,5,6,1.0,4,1925.0,1,2.0,546.0,1,0,0,8,2006,178000,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1092.0,2369.0,16583.0,0.0,16,6552,10,410.25,10.778956289890028
312,316,71.0,7795.0,3.0,192854.51,7,5.0,2004.0,2005,0.0,4.0,0.0,5,425.0,291.0,716.0,5,1,716.0,716,1432.0,2,1,4.0,4,6,1.0,4,2004.0,3,2.0,432.0,1,100,51,7,2009,188500,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.25,2592.0,2148.0,15036.0,151.0,2125,11456,10,358.0,10.752997250719933
313,317,94.0,13005.0,3.0,189050.07,7,7.0,1980.0,1980,278.0,4.0,0.0,5,692.0,153.0,845.0,3,1,1153.0,1200,2353.0,2,1,5.0,5,10,1.0,3,1983.0,2,2.0,484.0,1,288,165,8,2009,260000,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.25,1936.0,3198.0,22386.0,483.0,3460,13520,8,470.6,11.264848647110806
314,318,75.0,9000.0,4.0,225379.84,8,5.0,2006.0,2006,0.0,4.0,2.0,0,0.0,1088.0,1088.0,5,1,1088.0,871,1959.0,2,1,4.0,4,8,1.0,4,2006.0,2,3.0,952.125,1,208,46,12,2007,270000,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.5,5739.5,3047.0,24376.0,254.0,0,17408,10,489.75,10.714417768752456
315,319,90.0,9900.0,4.0,289724.71499999997,7,5.0,1993.0,1993,256.0,4.0,2.5,5,987.0,360.0,1347.0,5,1,1372.0,1274,2646.0,2,1,5.0,4,9,1.0,3,1993.0,2,3.0,656.0,1,340,60,4,2009,260000,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.25,3936.0,3993.0,27951.0,400.0,4935,21552,10,529.2,11.146200185177994
316,320,80.0,14115.0,4.0,189050.07,7,5.0,1980.0,1980,225.0,4.0,2.0,5,1036.0,336.0,1372.0,3,1,1472.0,0,1472.0,2,0,4.0,3,6,2.0,3,1980.0,1,2.0,588.0,1,233,48,6,2009,187500,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1176.0,2844.0,19908.0,281.0,5180,21952,8,368.0,11.16443125312169
317,321,110.0,16259.0,4.0,289724.71499999997,9,5.0,2006.0,2006,370.0,5.0,2.0,0,0.0,1249.0,1249.0,5,1,1249.0,1347,2596.0,3,1,5.0,4,9,0.0,0,2006.0,2,3.0,840.0,1,240,154,9,2006,342643,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.25,5040.0,3845.0,34119.375,394.0,0,31225,10,519.2,11.305839793029655
318,322,99.0,12099.0,3.0,289724.71499999997,8,5.0,2004.0,2004,388.0,5.0,2.0,5,970.0,166.0,1136.0,5,1,1136.0,1332,2468.0,2,1,5.0,4,10,1.0,4,2004.0,3,3.0,872.0,1,184,154,6,2007,354000,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.25,5739.5,3604.0,28832.0,338.0,4850,28400,10,493.6,11.192637552769533
319,323,86.0,10380.0,3.0,186555.8,7,5.0,1986.0,1987,172.0,3.0,2.5,1,28.0,0.0,1502.0,5,1,1553.0,1177,2715.375,2,1,5.0,4,8,1.0,3,1987.0,3,2.0,576.0,1,201,96,8,2007,301000,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.25,3456.0,4232.0,29624.0,297.0,5924,13518,10,546.0,11.039395625947934
320,324,49.0,5820.0,4.0,128225.3,3,7.5,1955.0,2005,0.0,3.0,0.0,4,256.0,906.0,1162.0,5,1,1163.0,0,1163.0,1,0,4.0,3,6,0.0,0,1955.0,1,1.0,220.0,1,142,98,7,2006,126175,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,220.0,2325.0,6975.0,240.0,1024,10458,10,290.75,10.278493453159584
321,325,96.0,11275.0,4.0,145847.08,7,7.0,1967.0,2007,300.0,4.0,0.0,0,0.0,710.0,710.0,5,1,1898.0,1080,2715.375,2,1,5.5,4,10,1.0,4,1961.0,3,2.0,564.0,1,240,0,6,2010,242000,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,3384.0,3688.0,25816.0,240.0,0,11360,10,496.3333333333333,10.93978107680498
322,326,50.0,5000.0,4.0,100123.78,5,6.0,1941.0,1950,0.0,3.0,2.0,3,116.0,604.0,720.0,1,0,803.0,0,803.0,1,0,3.0,3,5,0.0,0,1941.0,1,2.0,360.0,1,0,0,12,2007,87000,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.25,720.0,1523.0,7615.0,0.0,348,6480,5,267.6666666666667,10.126631103850338
323,327,32.0,10846.0,3.0,238772.73,8,5.0,1993.0,1993,0.0,4.0,2.5,5,1619.0,100.0,1719.0,5,1,1719.0,0,1719.0,1,1,2.0,4,6,2.0,4,1993.0,3,2.0,473.0,1,122,30,5,2008,324000,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.25,2838.0,3438.0,27504.0,152.0,7750,27504,10,653.5833333333333,11.08331109662906
324,328,80.0,11600.0,4.0,145847.08,6,5.0,1960.0,1960,175.0,3.0,0.0,2,565.0,818.0,1383.0,3,1,1383.0,0,1383.0,1,1,4.0,3,7,0.0,0,1960.0,2,1.0,292.0,1,0,45,4,2006,145250,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.5,584.0,2766.0,16596.0,45.0,1130,12447,8,345.75,10.968198289528557
325,329,52.0,11888.0,3.0,124834.05,6,6.0,1916.0,1994,0.0,3.0,0.0,0,0.0,844.0,844.0,4,0,1445.0,689,2134.0,2,0,5.5,4,10,0.0,0,1930.0,1,2.0,441.0,1,0,60,7,2009,214500,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,882.0,2978.0,17868.0,60.0,0,7596,7,355.6666666666667,11.329194916012854
326,330,60.0,6402.0,4.0,100123.78,5,5.0,1920.0,1950,0.0,3.0,1.0,0,0.0,596.0,596.0,3,0,596.0,596,1192.0,1,0,4.0,3,6,0.0,0,1920.0,1,1.0,189.0,0,0,0,7,2009,78000,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.25,189.0,1788.0,8940.0,0.0,0,5364,7,298.0,10.37380363296391
327,331,73.0,10624.0,3.0,145847.08,5,4.0,1964.0,1964,84.0,3.0,0.0,5,40.0,1424.0,1728.0,3,1,1728.0,0,1728.0,2,0,5.5,3,10,0.0,0,2002.0,1,1.0,352.0,1,155,0,11,2007,119000,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.5,352.0,3456.0,17280.0,155.0,728,15552,8,246.85714285714286,11.06263034094427
328,332,70.0,8176.0,4.0,145847.08,5,6.0,1958.0,1992,0.0,3.0,0.0,2,846.0,210.0,1056.0,2,1,1056.0,0,1056.0,1,0,4.0,3,6,0.0,0,1958.0,2,1.0,308.0,1,0,0,8,2007,139000,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,616.0,2112.0,10560.0,0.0,1692,9504,7,264.0,10.618396224877586
329,333,85.0,10655.0,3.0,289724.71499999997,8,5.0,2003.0,2004,296.0,4.0,0.0,5,1124.0,1603.0,1992.375,5,1,1629.0,0,1629.0,2,0,4.0,4,7,1.0,4,2003.0,2,3.0,880.0,1,0,0,10,2009,284000,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,5280.0,4454.875,34119.375,0.0,5141,36026,10,407.25,11.065544013760773
330,334,59.0,8198.0,4.0,289724.71499999997,7,5.0,2004.0,2004,146.0,4.0,2.0,5,720.0,638.0,1358.0,5,1,1358.0,0,1358.0,2,0,3.0,4,6,1.0,4,2004.0,2,2.0,484.0,1,192,30,7,2008,207000,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1936.0,2716.0,19012.0,222.0,3600,21728,10,452.6666666666667,10.621083413498383
331,335,59.0,9042.0,3.0,192854.51,6,5.0,1998.0,1998,0.0,4.0,2.5,5,828.0,115.0,943.0,4,1,943.0,695,1638.0,2,1,4.0,3,7,2.0,3,1998.0,3,2.0,472.0,1,100,38,7,2008,192000,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.25,2832.0,2581.0,15486.0,138.0,4140,15088,9,409.5,10.901395137082606
332,336,85.0,17352.5,3.0,242247.45,5,6.0,1965.0,1965,0.0,3.0,2.5,4,1249.0,103.0,1499.0,5,1,1619.0,167,1786.0,2,0,4.0,3,7,2.0,4,1965.0,3,2.0,529.0,1,420,0,8,2008,228950,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.25,3174.0,3285.0,16425.0,584.125,5437,13491,10,446.5,11.844600154469802
333,337,86.0,14157.0,3.0,289724.71499999997,9,5.0,2005.0,2006,200.0,5.0,2.5,5,1249.0,673.0,1922.0,5,1,1922.0,0,1922.0,2,0,4.0,4,8,1.0,4,2005.0,3,3.0,676.0,1,178,51,7,2007,377426,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,5739.5,3844.0,34119.375,229.0,6245,36026,10,480.5,11.637406022074334
334,338,70.0,9135.0,4.0,197965.77,7,5.0,2002.0,2003,113.0,4.0,2.0,5,810.0,726.0,1536.0,5,1,1536.0,0,1536.0,2,0,4.0,4,7,0.0,0,2002.0,2,2.0,532.0,1,192,74,12,2008,214000,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2128.0,3072.0,21504.0,266.0,4050,24576,10,384.0,10.729306381246207
335,339,91.0,14145.0,4.0,189050.07,7,7.0,1984.0,1998,0.0,4.0,1.0,4,213.0,995.0,1208.0,5,1,1621.0,0,1621.0,2,0,4.0,4,8,0.0,0,1984.0,2,2.0,440.0,1,108,45,5,2006,202500,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1760.0,2829.0,19803.0,153.0,852,19328,10,405.25,11.166554396169769
336,340,66.0,12400.0,3.0,145847.08,6,7.0,1958.0,1998,176.0,3.0,0.0,2,585.0,630.0,1215.0,3,1,1215.0,0,1215.0,1,0,4.0,3,6,0.0,0,1958.0,1,1.0,297.0,1,0,0,6,2009,155000,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.25,297.0,2430.0,14580.0,234.0,1170,10935,7,303.75,11.217211220821182
337,341,85.0,14191.0,4.0,242247.45,8,5.0,2002.0,2002,0.0,4.0,0.0,0,0.0,967.0,967.0,5,1,993.0,915,1908.0,2,1,5.0,4,9,0.0,0,2002.0,3,2.0,431.0,1,135,0,4,2010,202900,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.5,2586.0,2875.0,23000.0,135.0,0,15472,10,381.6,11.169801152268638
338,342,60.0,8400.0,4.0,186555.8,4,4.0,1950.0,1950,0.0,3.0,0.0,0,0.0,721.0,721.0,4,1,841.0,0,841.0,1,0,3.0,3,4,0.0,0,1950.0,1,1.0,294.0,0,250,0,9,2009,82000,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.25,294.0,1562.0,6248.0,250.0,0,6489,9,280.3333333333333,10.645424897265505
339,343,73.0,8544.0,4.0,145847.08,3,4.0,1949.0,1950,340.0,1.5,0.0,0,0.0,0.0,73.375,2,0,1040.0,0,1040.0,2,0,3.0,3,6,0.0,0,1949.0,1,2.0,400.0,1,0,0,5,2006,87500,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,800.0,1040.0,3120.0,0.0,0,0,5,346.6666666666667,10.662422473634077
340,344,63.0,8849.0,3.0,289724.71499999997,9,5.0,2005.0,2005,394.375,5.0,0.0,5,28.0,1656.0,1684.0,5,1,1684.0,0,1684.0,2,0,3.0,5,6,1.0,5,2005.0,2,2.0,564.0,1,420,72,7,2008,266000,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2256.0,3368.0,30312.0,567.0,140,36026,10,561.3333333333334,10.879819206495405
341,345,36.0,2592.0,4.0,98576.47,5,3.5,1976.0,1976,0.0,4.0,0.0,2,129.0,175.0,536.0,3,1,536.0,576,1112.0,1,1,4.0,3,4,0.0,0,1976.0,1,1.0,336.0,1,182,0,4,2010,85000,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.5,336.0,1648.0,8240.0,182.0,954,8576,8,278.0,9.826108354640688
342,346,65.0,6435.0,4.0,124834.05,6,5.0,1939.0,1950,0.0,3.0,0.0,0,0.0,972.0,972.0,4,1,972.0,605,1577.0,1,0,4.0,2,6,1.0,4,1939.0,1,1.0,312.0,1,0,0,10,2006,140200,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.25,312.0,2549.0,15294.0,0.0,0,8748,9,394.25,10.378945032464328
343,347,73.0,12772.0,3.0,145847.08,6,7.5,1960.0,1998,0.0,3.0,1.0,3,498.0,460.0,958.0,3,1,958.0,0,958.0,1,0,3.0,3,5,0.0,0,1960.0,2,1.0,301.0,1,0,0,4,2007,151500,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.25,602.0,1916.0,11496.0,0.0,1494,8622,8,319.3333333333333,11.246770023062728
344,348,73.0,17352.5,3.0,145847.08,6,5.0,1960.0,1960,30.0,3.0,0.0,3,1270.0,208.0,1478.0,5,1,1478.0,0,1478.0,2,0,4.0,3,6,2.0,4,1960.0,1,2.0,498.0,1,0,40,12,2009,157500,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,996.0,2956.0,17736.0,40.0,3810,13302,9,369.5,11.567413650254299
345,349,36.0,2448.0,4.0,289724.71499999997,7,5.0,2003.0,2004,106.0,4.0,0.0,5,573.0,191.0,764.0,5,1,764.0,862,1626.0,2,1,3.0,4,6,0.0,0,2003.0,2,2.0,474.0,1,0,27,10,2008,154000,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.25,1896.0,2390.0,16730.0,27.0,2865,12224,10,542.0,9.826108354640688
346,351,68.0,7820.0,3.0,289724.71499999997,9,5.0,2007.0,2007,362.0,5.0,0.0,0,0.0,1686.125,1869.0,5,1,1869.0,0,1869.0,2,0,3.0,5,6,1.0,4,2007.0,2,2.0,617.0,1,210,54,12,2007,318061,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2468.0,3738.0,33642.0,264.0,0,36026,10,623.0,10.756199302767412
347,352,80.0,5271.0,3.0,212565.43,7,5.0,1986.0,1986,0.0,4.0,2.5,5,1082.0,371.0,1453.0,4,1,1453.0,0,1453.0,1,1,3.0,4,6,1.0,3,1986.0,2,2.0,445.0,1,0,80,12,2006,190000,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.5,1780.0,2906.0,20342.0,264.0,5410,23248,9,484.3333333333333,10.649416918535042
348,353,60.0,9084.0,4.0,128219.7,5,6.0,1941.0,1950,0.0,3.0,1.0,1,236.0,0.0,616.0,3,0,616.0,495,1111.0,1,0,4.0,3,5,0.0,0,1941.0,1,1.0,200.0,1,48,0,3,2008,95000,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.5,200.0,1727.0,8635.0,48.0,996,5544,7,277.75,10.72370781565955
349,354,60.0,8520.0,4.0,128225.3,6,7.5,1928.0,2003,0.0,3.0,0.0,0,0.0,624.0,624.0,4,1,720.0,0,720.0,1,0,3.0,3,5,0.0,0,2005.0,1,2.0,484.0,1,106,0,5,2010,105900,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.25,968.0,1344.0,8064.0,106.0,0,5616,9,240.0,10.659609532257463
350,355,60.0,8400.0,4.0,142591.36,6,5.0,1940.0,2000,0.0,3.0,0.0,1,388.0,552.0,940.0,5,1,1192.0,403,1595.0,1,0,3.0,3,6,2.0,4,1940.0,1,1.0,240.0,1,0,0,6,2006,140000,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.25,240.0,2535.0,15210.0,0.0,388,8460,10,531.6666666666666,10.82774645405946
351,356,105.0,11249.0,2.0,197965.77,6,5.0,1995.0,1995,0.0,4.0,0.0,4,334.0,322.0,1200.0,5,1,1200.0,0,1200.0,2,0,4.0,4,6,0.0,0,1995.0,2,2.0,521.0,1,0,26,8,2007,177500,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,2084.0,2400.0,14400.0,26.0,2968,19200,10,300.0,11.27394466384814
352,357,65.0,9248.0,3.0,192854.51,6,6.0,1992.0,1992,106.0,4.0,0.0,5,560.0,598.0,1158.0,4,1,1167.0,0,1167.0,2,0,4.0,4,6,0.0,0,1992.0,2,2.0,400.0,1,120,26,7,2009,173000,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1600.0,2325.0,13950.0,146.0,2800,18528,9,291.75,10.923922060140214
353,358,44.0,4224.0,4.0,98576.47,5,5.0,1976.0,1976,0.0,4.0,0.0,4,874.0,268.0,1142.0,3,1,1142.0,0,1142.0,1,1,4.0,3,6,1.0,1,1976.0,3,2.0,528.0,1,420,90,8,2007,134000,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.5,3168.0,2284.0,11420.0,584.125,3496,18272,8,285.5,9.957975737820197
354,359,92.0,6930.0,3.0,212565.43,5,4.0,1958.0,1958,120.0,3.0,2.0,3,300.0,468.0,1062.0,5,1,1352.0,0,1352.0,1,0,4.0,4,6,0.0,0,1958.0,1,1.0,288.0,1,168,0,7,2006,130000,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,288.0,2414.0,12070.0,168.0,1488,9558,8,338.0,10.635374561412004
355,360,78.0,12011.0,3.0,289724.71499999997,8,5.0,1998.0,1998,394.375,4.0,2.0,5,956.0,130.0,1086.0,5,1,1086.0,838,1924.0,2,1,4.0,4,7,1.0,3,1998.0,2,2.0,592.0,1,208,75,6,2006,280000,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.25,2368.0,3010.0,24080.0,584.125,4780,17376,10,481.0,11.185337644782546
356,361,73.0,7540.0,3.0,156270.12,6,6.0,1978.0,1978,0.0,4.0,2.0,5,773.0,115.0,888.0,5,1,912.0,0,912.0,1,0,3.0,3,5,1.0,3,1978.0,2,2.0,470.0,1,0,0,6,2007,156000,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1880.0,1800.0,10800.0,192.0,3865,14208,10,304.0,10.719736930230058
357,362,52.0,9144.0,4.0,124834.05,5,5.0,1940.0,1982,0.0,3.0,0.0,2,399.0,484.0,883.0,4,1,988.0,517,1505.0,1,0,4.0,3,8,0.0,0,1940.0,1,1.0,240.0,0,0,0,7,2008,145000,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,240.0,2388.0,11940.0,0.0,798,7947,9,376.25,10.730291117908747
358,363,64.0,7301.0,4.0,128219.7,7,5.0,2003.0,2003,394.375,1.5,0.0,0,0.0,0.0,73.375,5,1,495.0,1427,1922.0,3,0,5.0,4,7,1.0,5,2003.0,2,2.0,672.0,1,0,0,7,2009,198500,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2688.0,1922.0,13454.0,0.0,0,0,10,384.4,10.505204516490187
359,364,30.0,1680.0,4.0,104493.75,6,7.5,1972.0,2007,394.375,3.0,0.0,4,162.0,321.0,483.0,4,1,483.0,504,987.0,1,1,3.0,4,5,0.0,0,1972.0,1,1.0,264.0,1,250,0,5,2009,118000,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.5,264.0,1470.0,8820.0,250.0,648,4347,9,329.0,9.826108354640688
360,365,80.0,17352.5,3.0,189050.07,6,5.0,1976.0,1976,120.0,4.0,1.0,5,712.0,84.0,796.0,3,1,790.0,784,1574.0,2,1,4.0,3,6,1.0,3,1976.0,3,2.0,566.0,1,306,111,7,2006,190000,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.25,3396.0,2370.0,14220.0,417.0,3560,12736,8,393.5,11.633371618046096
361,366,59.0,10690.0,4.0,100123.78,5,7.0,1920.0,1997,0.0,3.0,0.0,2,456.0,216.0,672.0,4,1,672.0,672,1344.0,1,0,4.0,3,6,0.0,0,1964.0,1,1.0,468.0,1,0,128,7,2009,147000,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.25,468.0,2016.0,10080.0,128.0,912,6048,8,336.0,10.886501916453192
362,367,73.0,9500.0,3.0,145847.08,6,5.0,1963.0,1963,247.0,4.0,0.0,3,609.0,785.0,1394.0,4,1,1394.0,0,1394.0,1,1,4.0,3,6,2.0,4,1963.0,2,2.0,514.0,1,0,76,7,2009,159000,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.5,2056.0,2788.0,16728.0,261.0,1827,22304,9,348.5,10.950806546816688
363,368,101.0,9150.0,3.0,145847.08,6,5.0,1962.0,1962,305.0,4.0,2.5,5,371.0,728.0,1099.0,4,1,1431.0,0,1431.0,1,0,4.0,3,6,1.0,4,1962.0,2,1.0,296.0,1,64,110,12,2008,165000,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,592.0,2530.0,15180.0,174.0,1855,17584,9,357.75,10.913268627497622
364,369,78.0,7800.0,4.0,145847.08,5,6.0,1954.0,1954,200.0,3.0,0.0,1,540.0,728.0,1268.0,4,1,1268.0,0,1268.0,1,0,3.0,3,7,1.0,4,1954.0,3,1.0,244.0,1,0,98,3,2010,132000,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.25,732.0,2536.0,12680.0,98.0,540,11412,9,422.6666666666667,10.571316925111784
365,370,73.0,9830.0,3.0,145847.08,5,7.0,1959.0,2006,0.0,3.0,0.0,4,72.0,733.0,1063.0,5,1,1287.0,0,1287.0,1,0,4.0,4,7,1.0,4,1997.0,3,2.0,576.0,1,364,17,3,2010,162000,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,3456.0,2350.0,11750.0,563.0,804,9567,10,321.75,10.984953682369268
366,371,65.0,8121.0,3.0,192854.51,6,5.0,2000.0,2000,0.0,4.0,0.0,0,0.0,953.0,953.0,5,1,953.0,711,1664.0,2,1,4.0,3,7,1.0,3,2000.0,2,2.0,460.0,1,100,40,1,2006,172400,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.5,1840.0,2617.0,15702.0,140.0,0,15248,10,416.0,10.793968047510466
